id,absolute_y_path,absolute_x_path
Style_A/79/103,/home/ziggy/dev/openfwi_unpacked/Style_A/79/103/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/103/x.npy
Style_A/79/491,/home/ziggy/dev/openfwi_unpacked/Style_A/79/491/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/491/x.npy
Style_A/79/305,/home/ziggy/dev/openfwi_unpacked/Style_A/79/305/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/305/x.npy
Style_A/79/205,/home/ziggy/dev/openfwi_unpacked/Style_A/79/205/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/205/x.npy
Style_A/79/70,/home/ziggy/dev/openfwi_unpacked/Style_A/79/70/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/70/x.npy
Style_A/79/332,/home/ziggy/dev/openfwi_unpacked/Style_A/79/332/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/332/x.npy
Style_A/79/355,/home/ziggy/dev/openfwi_unpacked/Style_A/79/355/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/355/x.npy
Style_A/79/236,/home/ziggy/dev/openfwi_unpacked/Style_A/79/236/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/236/x.npy
Style_A/79/299,/home/ziggy/dev/openfwi_unpacked/Style_A/79/299/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/299/x.npy
Style_A/79/189,/home/ziggy/dev/openfwi_unpacked/Style_A/79/189/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/189/x.npy
Style_A/79/336,/home/ziggy/dev/openfwi_unpacked/Style_A/79/336/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/336/x.npy
Style_A/79/179,/home/ziggy/dev/openfwi_unpacked/Style_A/79/179/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/179/x.npy
Style_A/79/260,/home/ziggy/dev/openfwi_unpacked/Style_A/79/260/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/260/x.npy
Style_A/79/135,/home/ziggy/dev/openfwi_unpacked/Style_A/79/135/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/135/x.npy
Style_A/79/90,/home/ziggy/dev/openfwi_unpacked/Style_A/79/90/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/90/x.npy
Style_A/79/363,/home/ziggy/dev/openfwi_unpacked/Style_A/79/363/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/363/x.npy
Style_A/79/453,/home/ziggy/dev/openfwi_unpacked/Style_A/79/453/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/453/x.npy
Style_A/79/207,/home/ziggy/dev/openfwi_unpacked/Style_A/79/207/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/207/x.npy
Style_A/79/158,/home/ziggy/dev/openfwi_unpacked/Style_A/79/158/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/158/x.npy
Style_A/79/333,/home/ziggy/dev/openfwi_unpacked/Style_A/79/333/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/333/x.npy
Style_A/79/457,/home/ziggy/dev/openfwi_unpacked/Style_A/79/457/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/457/x.npy
Style_A/79/121,/home/ziggy/dev/openfwi_unpacked/Style_A/79/121/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/121/x.npy
Style_A/79/324,/home/ziggy/dev/openfwi_unpacked/Style_A/79/324/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/324/x.npy
Style_A/79/460,/home/ziggy/dev/openfwi_unpacked/Style_A/79/460/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/460/x.npy
Style_A/79/252,/home/ziggy/dev/openfwi_unpacked/Style_A/79/252/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/252/x.npy
Style_A/79/112,/home/ziggy/dev/openfwi_unpacked/Style_A/79/112/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/112/x.npy
Style_A/79/442,/home/ziggy/dev/openfwi_unpacked/Style_A/79/442/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/442/x.npy
Style_A/79/40,/home/ziggy/dev/openfwi_unpacked/Style_A/79/40/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/40/x.npy
Style_A/79/385,/home/ziggy/dev/openfwi_unpacked/Style_A/79/385/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/385/x.npy
Style_A/79/476,/home/ziggy/dev/openfwi_unpacked/Style_A/79/476/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/476/x.npy
Style_A/79/297,/home/ziggy/dev/openfwi_unpacked/Style_A/79/297/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/297/x.npy
Style_A/79/58,/home/ziggy/dev/openfwi_unpacked/Style_A/79/58/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/58/x.npy
Style_A/79/492,/home/ziggy/dev/openfwi_unpacked/Style_A/79/492/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/492/x.npy
Style_A/79/14,/home/ziggy/dev/openfwi_unpacked/Style_A/79/14/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/14/x.npy
Style_A/79/197,/home/ziggy/dev/openfwi_unpacked/Style_A/79/197/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/197/x.npy
Style_A/79/358,/home/ziggy/dev/openfwi_unpacked/Style_A/79/358/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/358/x.npy
Style_A/79/148,/home/ziggy/dev/openfwi_unpacked/Style_A/79/148/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/148/x.npy
Style_A/79/81,/home/ziggy/dev/openfwi_unpacked/Style_A/79/81/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/81/x.npy
Style_A/79/99,/home/ziggy/dev/openfwi_unpacked/Style_A/79/99/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/99/x.npy
Style_A/79/2,/home/ziggy/dev/openfwi_unpacked/Style_A/79/2/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/2/x.npy
Style_A/79/245,/home/ziggy/dev/openfwi_unpacked/Style_A/79/245/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/245/x.npy
Style_A/79/340,/home/ziggy/dev/openfwi_unpacked/Style_A/79/340/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/340/x.npy
Style_A/79/342,/home/ziggy/dev/openfwi_unpacked/Style_A/79/342/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/342/x.npy
Style_A/79/233,/home/ziggy/dev/openfwi_unpacked/Style_A/79/233/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/233/x.npy
Style_A/79/459,/home/ziggy/dev/openfwi_unpacked/Style_A/79/459/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/459/x.npy
Style_A/79/414,/home/ziggy/dev/openfwi_unpacked/Style_A/79/414/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/414/x.npy
Style_A/79/430,/home/ziggy/dev/openfwi_unpacked/Style_A/79/430/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/430/x.npy
Style_A/79/150,/home/ziggy/dev/openfwi_unpacked/Style_A/79/150/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/150/x.npy
Style_A/79/428,/home/ziggy/dev/openfwi_unpacked/Style_A/79/428/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/428/x.npy
Style_A/79/228,/home/ziggy/dev/openfwi_unpacked/Style_A/79/228/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/228/x.npy
Style_A/79/387,/home/ziggy/dev/openfwi_unpacked/Style_A/79/387/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/387/x.npy
Style_A/79/263,/home/ziggy/dev/openfwi_unpacked/Style_A/79/263/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/263/x.npy
Style_A/79/420,/home/ziggy/dev/openfwi_unpacked/Style_A/79/420/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/420/x.npy
Style_A/79/119,/home/ziggy/dev/openfwi_unpacked/Style_A/79/119/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/119/x.npy
Style_A/79/357,/home/ziggy/dev/openfwi_unpacked/Style_A/79/357/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/357/x.npy
Style_A/79/52,/home/ziggy/dev/openfwi_unpacked/Style_A/79/52/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/52/x.npy
Style_A/79/193,/home/ziggy/dev/openfwi_unpacked/Style_A/79/193/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/193/x.npy
Style_A/79/317,/home/ziggy/dev/openfwi_unpacked/Style_A/79/317/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/317/x.npy
Style_A/79/398,/home/ziggy/dev/openfwi_unpacked/Style_A/79/398/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/398/x.npy
Style_A/79/180,/home/ziggy/dev/openfwi_unpacked/Style_A/79/180/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/180/x.npy
Style_A/79/181,/home/ziggy/dev/openfwi_unpacked/Style_A/79/181/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/181/x.npy
Style_A/79/67,/home/ziggy/dev/openfwi_unpacked/Style_A/79/67/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/67/x.npy
Style_A/79/93,/home/ziggy/dev/openfwi_unpacked/Style_A/79/93/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/93/x.npy
Style_A/79/102,/home/ziggy/dev/openfwi_unpacked/Style_A/79/102/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/102/x.npy
Style_A/79/31,/home/ziggy/dev/openfwi_unpacked/Style_A/79/31/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/31/x.npy
Style_A/79/127,/home/ziggy/dev/openfwi_unpacked/Style_A/79/127/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/127/x.npy
Style_A/79/489,/home/ziggy/dev/openfwi_unpacked/Style_A/79/489/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/489/x.npy
Style_A/79/204,/home/ziggy/dev/openfwi_unpacked/Style_A/79/204/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/204/x.npy
Style_A/79/54,/home/ziggy/dev/openfwi_unpacked/Style_A/79/54/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/54/x.npy
Style_A/79/244,/home/ziggy/dev/openfwi_unpacked/Style_A/79/244/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/244/x.npy
Style_A/79/321,/home/ziggy/dev/openfwi_unpacked/Style_A/79/321/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/321/x.npy
Style_A/79/124,/home/ziggy/dev/openfwi_unpacked/Style_A/79/124/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/124/x.npy
Style_A/79/282,/home/ziggy/dev/openfwi_unpacked/Style_A/79/282/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/282/x.npy
Style_A/79/183,/home/ziggy/dev/openfwi_unpacked/Style_A/79/183/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/183/x.npy
Style_A/79/56,/home/ziggy/dev/openfwi_unpacked/Style_A/79/56/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/56/x.npy
Style_A/79/68,/home/ziggy/dev/openfwi_unpacked/Style_A/79/68/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/68/x.npy
Style_A/79/266,/home/ziggy/dev/openfwi_unpacked/Style_A/79/266/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/266/x.npy
Style_A/79/403,/home/ziggy/dev/openfwi_unpacked/Style_A/79/403/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/403/x.npy
Style_A/79/7,/home/ziggy/dev/openfwi_unpacked/Style_A/79/7/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/7/x.npy
Style_A/79/447,/home/ziggy/dev/openfwi_unpacked/Style_A/79/447/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/447/x.npy
Style_A/79/289,/home/ziggy/dev/openfwi_unpacked/Style_A/79/289/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/289/x.npy
Style_A/79/277,/home/ziggy/dev/openfwi_unpacked/Style_A/79/277/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/277/x.npy
Style_A/79/34,/home/ziggy/dev/openfwi_unpacked/Style_A/79/34/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/34/x.npy
Style_A/79/429,/home/ziggy/dev/openfwi_unpacked/Style_A/79/429/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/429/x.npy
Style_A/79/362,/home/ziggy/dev/openfwi_unpacked/Style_A/79/362/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/362/x.npy
Style_A/79/0,/home/ziggy/dev/openfwi_unpacked/Style_A/79/0/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/0/x.npy
Style_A/79/195,/home/ziggy/dev/openfwi_unpacked/Style_A/79/195/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/195/x.npy
Style_A/79/293,/home/ziggy/dev/openfwi_unpacked/Style_A/79/293/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/293/x.npy
Style_A/79/18,/home/ziggy/dev/openfwi_unpacked/Style_A/79/18/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/18/x.npy
Style_A/79/192,/home/ziggy/dev/openfwi_unpacked/Style_A/79/192/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/192/x.npy
Style_A/79/369,/home/ziggy/dev/openfwi_unpacked/Style_A/79/369/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/369/x.npy
Style_A/79/190,/home/ziggy/dev/openfwi_unpacked/Style_A/79/190/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/190/x.npy
Style_A/79/361,/home/ziggy/dev/openfwi_unpacked/Style_A/79/361/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/361/x.npy
Style_A/79/46,/home/ziggy/dev/openfwi_unpacked/Style_A/79/46/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/46/x.npy
Style_A/79/318,/home/ziggy/dev/openfwi_unpacked/Style_A/79/318/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/318/x.npy
Style_A/79/27,/home/ziggy/dev/openfwi_unpacked/Style_A/79/27/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/27/x.npy
Style_A/79/312,/home/ziggy/dev/openfwi_unpacked/Style_A/79/312/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/312/x.npy
Style_A/79/23,/home/ziggy/dev/openfwi_unpacked/Style_A/79/23/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/23/x.npy
Style_A/79/63,/home/ziggy/dev/openfwi_unpacked/Style_A/79/63/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/63/x.npy
Style_A/79/425,/home/ziggy/dev/openfwi_unpacked/Style_A/79/425/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/425/x.npy
Style_A/79/147,/home/ziggy/dev/openfwi_unpacked/Style_A/79/147/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/147/x.npy
Style_A/79/270,/home/ziggy/dev/openfwi_unpacked/Style_A/79/270/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/270/x.npy
Style_A/79/481,/home/ziggy/dev/openfwi_unpacked/Style_A/79/481/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/481/x.npy
Style_A/79/291,/home/ziggy/dev/openfwi_unpacked/Style_A/79/291/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/291/x.npy
Style_A/79/257,/home/ziggy/dev/openfwi_unpacked/Style_A/79/257/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/257/x.npy
Style_A/79/166,/home/ziggy/dev/openfwi_unpacked/Style_A/79/166/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/166/x.npy
Style_A/79/383,/home/ziggy/dev/openfwi_unpacked/Style_A/79/383/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/383/x.npy
Style_A/79/413,/home/ziggy/dev/openfwi_unpacked/Style_A/79/413/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/413/x.npy
Style_A/79/498,/home/ziggy/dev/openfwi_unpacked/Style_A/79/498/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/498/x.npy
Style_A/79/37,/home/ziggy/dev/openfwi_unpacked/Style_A/79/37/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/37/x.npy
Style_A/79/343,/home/ziggy/dev/openfwi_unpacked/Style_A/79/343/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/343/x.npy
Style_A/79/210,/home/ziggy/dev/openfwi_unpacked/Style_A/79/210/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/210/x.npy
Style_A/79/401,/home/ziggy/dev/openfwi_unpacked/Style_A/79/401/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/401/x.npy
Style_A/79/484,/home/ziggy/dev/openfwi_unpacked/Style_A/79/484/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/484/x.npy
Style_A/79/384,/home/ziggy/dev/openfwi_unpacked/Style_A/79/384/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/384/x.npy
Style_A/79/230,/home/ziggy/dev/openfwi_unpacked/Style_A/79/230/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/230/x.npy
Style_A/79/434,/home/ziggy/dev/openfwi_unpacked/Style_A/79/434/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/434/x.npy
Style_A/79/393,/home/ziggy/dev/openfwi_unpacked/Style_A/79/393/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/393/x.npy
Style_A/79/319,/home/ziggy/dev/openfwi_unpacked/Style_A/79/319/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/319/x.npy
Style_A/79/419,/home/ziggy/dev/openfwi_unpacked/Style_A/79/419/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/419/x.npy
Style_A/79/161,/home/ziggy/dev/openfwi_unpacked/Style_A/79/161/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/161/x.npy
Style_A/79/451,/home/ziggy/dev/openfwi_unpacked/Style_A/79/451/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/451/x.npy
Style_A/79/171,/home/ziggy/dev/openfwi_unpacked/Style_A/79/171/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/171/x.npy
Style_A/79/356,/home/ziggy/dev/openfwi_unpacked/Style_A/79/356/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/356/x.npy
Style_A/79/48,/home/ziggy/dev/openfwi_unpacked/Style_A/79/48/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/48/x.npy
Style_A/79/185,/home/ziggy/dev/openfwi_unpacked/Style_A/79/185/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/185/x.npy
Style_A/79/374,/home/ziggy/dev/openfwi_unpacked/Style_A/79/374/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/374/x.npy
Style_A/79/141,/home/ziggy/dev/openfwi_unpacked/Style_A/79/141/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/141/x.npy
Style_A/79/412,/home/ziggy/dev/openfwi_unpacked/Style_A/79/412/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/412/x.npy
Style_A/79/184,/home/ziggy/dev/openfwi_unpacked/Style_A/79/184/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/184/x.npy
Style_A/79/450,/home/ziggy/dev/openfwi_unpacked/Style_A/79/450/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/450/x.npy
Style_A/79/159,/home/ziggy/dev/openfwi_unpacked/Style_A/79/159/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/159/x.npy
Style_A/79/461,/home/ziggy/dev/openfwi_unpacked/Style_A/79/461/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/461/x.npy
Style_A/79/229,/home/ziggy/dev/openfwi_unpacked/Style_A/79/229/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/229/x.npy
Style_A/79/202,/home/ziggy/dev/openfwi_unpacked/Style_A/79/202/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/202/x.npy
Style_A/79/375,/home/ziggy/dev/openfwi_unpacked/Style_A/79/375/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/375/x.npy
Style_A/79/71,/home/ziggy/dev/openfwi_unpacked/Style_A/79/71/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/71/x.npy
Style_A/79/471,/home/ziggy/dev/openfwi_unpacked/Style_A/79/471/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/471/x.npy
Style_A/79/115,/home/ziggy/dev/openfwi_unpacked/Style_A/79/115/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/115/x.npy
Style_A/79/211,/home/ziggy/dev/openfwi_unpacked/Style_A/79/211/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/211/x.npy
Style_A/79/232,/home/ziggy/dev/openfwi_unpacked/Style_A/79/232/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/232/x.npy
Style_A/79/22,/home/ziggy/dev/openfwi_unpacked/Style_A/79/22/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/22/x.npy
Style_A/79/12,/home/ziggy/dev/openfwi_unpacked/Style_A/79/12/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/12/x.npy
Style_A/79/423,/home/ziggy/dev/openfwi_unpacked/Style_A/79/423/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/423/x.npy
Style_A/79/133,/home/ziggy/dev/openfwi_unpacked/Style_A/79/133/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/133/x.npy
Style_A/79/496,/home/ziggy/dev/openfwi_unpacked/Style_A/79/496/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/496/x.npy
Style_A/79/146,/home/ziggy/dev/openfwi_unpacked/Style_A/79/146/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/146/x.npy
Style_A/79/21,/home/ziggy/dev/openfwi_unpacked/Style_A/79/21/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/21/x.npy
Style_A/79/108,/home/ziggy/dev/openfwi_unpacked/Style_A/79/108/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/108/x.npy
Style_A/79/201,/home/ziggy/dev/openfwi_unpacked/Style_A/79/201/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/201/x.npy
Style_A/79/395,/home/ziggy/dev/openfwi_unpacked/Style_A/79/395/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/395/x.npy
Style_A/79/33,/home/ziggy/dev/openfwi_unpacked/Style_A/79/33/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/33/x.npy
Style_A/79/259,/home/ziggy/dev/openfwi_unpacked/Style_A/79/259/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/259/x.npy
Style_A/79/20,/home/ziggy/dev/openfwi_unpacked/Style_A/79/20/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/20/x.npy
Style_A/79/117,/home/ziggy/dev/openfwi_unpacked/Style_A/79/117/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/117/x.npy
Style_A/79/186,/home/ziggy/dev/openfwi_unpacked/Style_A/79/186/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/186/x.npy
Style_A/79/92,/home/ziggy/dev/openfwi_unpacked/Style_A/79/92/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/92/x.npy
Style_A/79/381,/home/ziggy/dev/openfwi_unpacked/Style_A/79/381/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/381/x.npy
Style_A/79/83,/home/ziggy/dev/openfwi_unpacked/Style_A/79/83/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/83/x.npy
Style_A/79/406,/home/ziggy/dev/openfwi_unpacked/Style_A/79/406/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/406/x.npy
Style_A/79/326,/home/ziggy/dev/openfwi_unpacked/Style_A/79/326/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/326/x.npy
Style_A/79/309,/home/ziggy/dev/openfwi_unpacked/Style_A/79/309/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/309/x.npy
Style_A/79/98,/home/ziggy/dev/openfwi_unpacked/Style_A/79/98/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/98/x.npy
Style_A/79/25,/home/ziggy/dev/openfwi_unpacked/Style_A/79/25/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/25/x.npy
Style_A/79/187,/home/ziggy/dev/openfwi_unpacked/Style_A/79/187/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/187/x.npy
Style_A/79/497,/home/ziggy/dev/openfwi_unpacked/Style_A/79/497/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/497/x.npy
Style_A/79/194,/home/ziggy/dev/openfwi_unpacked/Style_A/79/194/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/194/x.npy
Style_A/79/267,/home/ziggy/dev/openfwi_unpacked/Style_A/79/267/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/267/x.npy
Style_A/79/265,/home/ziggy/dev/openfwi_unpacked/Style_A/79/265/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/265/x.npy
Style_A/79/218,/home/ziggy/dev/openfwi_unpacked/Style_A/79/218/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/218/x.npy
Style_A/79/122,/home/ziggy/dev/openfwi_unpacked/Style_A/79/122/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/122/x.npy
Style_A/79/323,/home/ziggy/dev/openfwi_unpacked/Style_A/79/323/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/323/x.npy
Style_A/79/334,/home/ziggy/dev/openfwi_unpacked/Style_A/79/334/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/334/x.npy
Style_A/79/212,/home/ziggy/dev/openfwi_unpacked/Style_A/79/212/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/212/x.npy
Style_A/79/445,/home/ziggy/dev/openfwi_unpacked/Style_A/79/445/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/445/x.npy
Style_A/79/478,/home/ziggy/dev/openfwi_unpacked/Style_A/79/478/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/478/x.npy
